beatmapset_id,difficulty_rating,id,mode,status,total_length,user_id,version,accuracy,ar,bpm,convert,count_circles,count_sliders,count_spinners,cs,deleted_at,drain,hit_length,is_scoreable,last_updated,mode_int,passcount,playcount,ranked,url
1710014,1.28,3516055,osu,ranked,101,5062061,Easy,3,4,121,False,33,46,2,2.3,,3,86,True,2022-04-09T13:25:31+00:00,0,2738,5050,1,https://osu.ppy.sh/beatmaps/3516055
1710014,4.94,3517796,osu,ranked,101,1125647,Mayu's Expert,8,9,121,False,228,148,1,4,,5,86,True,2022-04-09T13:25:32+00:00,0,854,4168,1,https://osu.ppy.sh/beatmaps/3517796
1710014,3.14,3518133,osu,ranked,101,11771,Sonnyc's Hyper,6,7,121,False,119,81,2,4,,5,86,True,2022-04-09T13:25:32+00:00,0,2231,6517,1,https://osu.ppy.sh/beatmaps/3518133
1722430,2.61,3520266,taiko,ranked,99,13069714,Futsuu,3,9,175,False,224,0,0,2,,7,88,True,2022-04-07T18:01:58+00:00,1,547,1594,1,https://osu.ppy.sh/beatmaps/3520266
1722430,1.71,3520267,taiko,ranked,99,13069714,Kantan,2,9,175,False,139,0,0,2,,8,88,True,2022-04-07T18:01:58+00:00,1,890,1684,1,https://osu.ppy.sh/beatmaps/3520267
1722430,3.26,3521101,taiko,ranked,99,13069714,Muzukashii,4,9,175,False,289,0,0,2,,6,88,True,2022-04-07T18:01:59+00:00,1,339,841,1,https://osu.ppy.sh/beatmaps/3521101
1722430,4.59,3527935,taiko,ranked,99,12967997,SWAKE's Forever,6,9,175,False,392,0,1,2,,6,88,True,2022-04-07T18:01:59+00:00,1,307,784,1,https://osu.ppy.sh/beatmaps/3527935
1722430,3.94,3528104,taiko,ranked,99,15823344,Ryxliee's Oni,5,9,175,False,343,0,1,2,,5.5,88,True,2022-04-07T18:02:00+00:00,1,211,543,1,https://osu.ppy.sh/beatmaps/3528104
1730672,5.31,3536969,osu,ranked,147,2233878,Expert,8,9,165,False,335,216,1,4,,5,141,True,2022-04-09T13:30:22+00:00,0,7903,53182,1,https://osu.ppy.sh/beatmaps/3536969
1730672,4.32,3540699,osu,ranked,147,2233878,Insane,7,8.6,165,False,274,173,1,4,,4,141,True,2022-04-09T13:30:22+00:00,0,16191,62200,1,https://osu.ppy.sh/beatmaps/3540699
1730672,2.04,3543460,osu,ranked,147,2233878,Normal,3,5,165,False,108,127,1,3.3,,2,142,True,2022-04-09T13:30:23+00:00,0,15434,30214,1,https://osu.ppy.sh/beatmaps/3543460
1730672,3.29,3545345,osu,ranked,147,2233878,Hard,5,7.3,165,False,160,200,2,3.7,,3,141,True,2022-04-09T13:30:23+00:00,0,15916,46999,1,https://osu.ppy.sh/beatmaps/3545345
1698543,4.43,3470691,fruits,ranked,107,12588215,Divergence,9.4,9.4,167,False,167,157,2,4,,6,84,True,2022-04-08T20:08:19+00:00,2,164,956,1,https://osu.ppy.sh/beatmaps/3470691
1698543,3.91,3471756,fruits,ranked,107,12588215,Rain,9,9,167,False,111,163,2,3.8,,5,84,True,2022-04-08T20:08:20+00:00,2,200,855,1,https://osu.ppy.sh/beatmaps/3471756
1698543,2.98,3473193,fruits,ranked,107,12588215,Platter,8,8,167,False,102,125,2,3.5,,4,84,True,2022-04-08T20:08:20+00:00,2,234,1342,1,https://osu.ppy.sh/beatmaps/3473193
1698543,2,3473285,fruits,ranked,107,12588215,Salad,7,7,167,False,51,110,2,3,,3,84,True,2022-04-08T20:08:21+00:00,2,346,1198,1,https://osu.ppy.sh/beatmaps/3473285
1698543,1.54,3473748,fruits,ranked,107,15492424,Quix's Cup,6,6,167,False,82,61,2,2.5,,2,84,True,2022-04-08T20:08:21+00:00,2,329,790,1,https://osu.ppy.sh/beatmaps/3473748
1625331,5.49,3318506,fruits,ranked,89,2488026,Ether Gear,9.4,9.4,195,False,263,146,3,4.2,,6,89,True,2022-04-09T02:31:44+00:00,2,197,1360,1,https://osu.ppy.sh/beatmaps/3318506
1625331,1.69,3408367,fruits,ranked,89,2488026,Cup,6,6,195,False,72,87,3,2.5,,2,89,True,2022-04-09T02:31:45+00:00,2,361,869,1,https://osu.ppy.sh/beatmaps/3408367
1625331,3.1,3408369,fruits,ranked,89,2488026,Platter,8,8,195,False,132,163,3,3.5,,4,89,True,2022-04-09T02:31:45+00:00,2,234,1198,1,https://osu.ppy.sh/beatmaps/3408369
1625331,4.25,3408370,fruits,ranked,89,2488026,Rain,9,9,195,False,172,178,3,4,,5,89,True,2022-04-09T02:31:46+00:00,2,156,777,1,https://osu.ppy.sh/beatmaps/3408370
1625331,2.33,3408371,fruits,ranked,89,2488026,Salad,7,7,195,False,160,100,3,3,,3,89,True,2022-04-09T02:31:46+00:00,2,188,790,1,https://osu.ppy.sh/beatmaps/3408371
1660535,4.74,3389978,fruits,ranked,85,10674528,Mirai,9.2,9.2,184,False,97,172,1,4.2,,6,84,True,2022-04-09T11:36:22+00:00,2,223,1549,1,https://osu.ppy.sh/beatmaps/3389978
1660535,3.06,3394316,fruits,ranked,85,16355636,Rustyy's Platter,8,8,184,False,91,154,1,3.5,,4,84,True,2022-04-09T11:36:22+00:00,2,289,1126,1,https://osu.ppy.sh/beatmaps/3394316
1660535,1.64,3396974,fruits,ranked,85,8290364,Azu's Cup,6,6,184,False,85,72,2,2,,2,84,True,2022-04-09T11:36:22+00:00,2,466,944,1,https://osu.ppy.sh/beatmaps/3396974
1660535,4.04,3421845,fruits,ranked,85,3366264,Kagari's Rain,9,9,184,False,144,146,1,4,,5,84,True,2022-04-09T11:36:23+00:00,2,168,1153,1,https://osu.ppy.sh/beatmaps/3421845
1660535,2.39,3421846,fruits,ranked,85,10674528,Salad,7,7,184,False,125,96,1,3,,3,85,True,2022-04-09T11:36:23+00:00,2,220,760,1,https://osu.ppy.sh/beatmaps/3421846
1721941,3.47,3519350,osu,ranked,100,9042918,Hard,6,7.5,172,False,112,163,3,3.5,,4,99,True,2022-04-08T23:19:34+00:00,0,2299,9352,1,https://osu.ppy.sh/beatmaps/3519350
1721941,2.25,3519352,osu,ranked,100,9042918,Normal,4.5,5.5,172,False,71,121,2,3,,3.5,99,True,2022-04-08T23:19:35+00:00,0,2560,6607,1,https://osu.ppy.sh/beatmaps/3519352
1721941,4.59,3527557,osu,ranked,100,9042918,Resonance,8,9,172,False,175,146,3,4,,5,99,True,2022-04-08T23:19:35+00:00,0,4714,17272,1,https://osu.ppy.sh/beatmaps/3527557
726274,1.78,1533396,fruits,ranked,45,7811952,Salad,7,7,117,False,47,42,1,3,,4,41,True,2022-04-09T13:11:05+00:00,2,781,2089,1,https://osu.ppy.sh/beatmaps/1533396
726274,1.4,2041049,fruits,ranked,45,7811952,Cup,6,6,117,False,36,34,1,2.5,,3,41,True,2022-04-09T13:11:05+00:00,2,1597,3925,1,https://osu.ppy.sh/beatmaps/2041049
726274,2.38,2041233,fruits,ranked,45,7811952,Platter,8,8,117,False,78,38,1,3.5,,5,41,True,2022-04-09T13:11:06+00:00,2,598,2395,1,https://osu.ppy.sh/beatmaps/2041233
726274,3.11,3547988,fruits,ranked,45,7811952,Rain,9,9,117,False,45,66,1,4,,6,41,True,2022-04-09T13:11:06+00:00,2,357,1873,1,https://osu.ppy.sh/beatmaps/3547988
1683959,4.39,3440765,osu,ranked,90,6220419,Kyun,8,9.1,140,False,141,165,0,4.5,,6,88,True,2022-04-08T03:42:51+00:00,0,1878,17146,1,https://osu.ppy.sh/beatmaps/3440765
1683959,3.11,3478728,osu,ranked,90,14989473,Foxee's Hard,6,7.5,140,False,113,132,1,4,,5,88,True,2022-04-08T03:42:52+00:00,0,4789,17164,1,https://osu.ppy.sh/beatmaps/3478728
1683959,2.06,3478729,osu,ranked,90,6220419,Normal,4,5,140,False,75,98,1,3.2,,4,88,True,2022-04-08T03:42:52+00:00,0,4113,12691,1,https://osu.ppy.sh/beatmaps/3478729
1683959,3.65,3493821,osu,ranked,89,6220419,Light Insane,7,8.8,140,False,156,112,0,4,,5,87,True,2022-04-08T03:42:53+00:00,0,4380,17119,1,https://osu.ppy.sh/beatmaps/3493821
1664522,5.9,3397992,osu,ranked,88,8617799,"ubi amor, ibi dolor",9,9.2,191,False,181,115,0,4,,5,84,True,2022-04-01T18:41:13+00:00,0,2318,10225,1,https://osu.ppy.sh/beatmaps/3397992
1664522,2.2,3401498,osu,ranked,88,6977273,yukic's normal feat. mnyui,4,5.5,191,False,56,110,1,3.5,,3,88,True,2022-04-01T18:41:14+00:00,0,2740,6139,1,https://osu.ppy.sh/beatmaps/3401498
1664522,5.66,3405148,osu,ranked,88,11387664,nekro's extra,8.5,9,191,False,144,131,1,4.2,,5,84,True,2022-04-01T18:41:14+00:00,0,1376,7570,1,https://osu.ppy.sh/beatmaps/3405148
1664522,4.83,3407822,osu,ranked,88,8715734,sainoo's insane,8,9,191,False,141,131,1,4,,5,88,True,2022-04-01T18:41:15+00:00,0,4446,13456,1,https://osu.ppy.sh/beatmaps/3407822
1664522,3.48,3437486,osu,ranked,88,8640970,kieg's hard,6,8,191,False,80,142,1,4,,5,88,True,2022-04-01T18:41:15+00:00,0,3804,10783,1,https://osu.ppy.sh/beatmaps/3437486
1356492,4.17,2807338,osu,ranked,73,3687666,Szalony,8,8.8,130,False,139,127,1,4,,5,73,True,2022-04-06T18:00:44+00:00,0,2421,10441,1,https://osu.ppy.sh/beatmaps/2807338
1356492,3.58,2808540,osu,ranked,73,3687666,Hiper,7,8.2,130,False,93,137,1,4,,4,73,True,2022-04-06T18:00:45+00:00,0,2224,8560,1,https://osu.ppy.sh/beatmaps/2808540
1356492,2.16,2819350,osu,ranked,73,3687666,Zaawansowany,5,6,130,False,73,65,1,3.5,,3,73,True,2022-04-06T18:00:45+00:00,0,2709,5500,1,https://osu.ppy.sh/beatmaps/2819350
1356492,1.7,3481425,osu,ranked,73,3687666,Prosty,4,3.5,130,False,61,43,1,3,,2.5,69,True,2022-04-06T18:00:46+00:00,0,2230,5662,1,https://osu.ppy.sh/beatmaps/3481425
1305249,5.09,2877806,mania,ranked,264,7439226,[4K] Drago's Extra,8.4,10,175,False,3333,554,0,4,,8.2,264,True,2022-04-14T12:49:12+00:00,3,752,5878,1,https://osu.ppy.sh/beatmaps/2877806
1305249,4.35,2890798,mania,ranked,264,10652110,[4K] uL's Insane,8,10,175,False,2583,721,0,4,,8,264,True,2022-04-14T12:49:13+00:00,3,2203,16273,1,https://osu.ppy.sh/beatmaps/2890798
1305249,4.56,2895378,mania,ranked,264,808176,[4K] Expert,8.2,10,175,False,3175,389,0,4,,8.1,264,True,2022-04-14T12:49:13+00:00,3,785,5410,1,https://osu.ppy.sh/beatmaps/2895378
1305249,5.4,3168853,mania,ranked,264,808176,[4K] Extreme,8.6,10,175,False,3544,623,0,4,,8.3,264,True,2022-04-14T12:49:14+00:00,3,335,3457,1,https://osu.ppy.sh/beatmaps/3168853
1305249,5.84,3460359,mania,ranked,264,808176,[4K] EX,8.8,10,175,False,3764,798,0,4,,8.4,264,True,2022-04-14T12:49:15+00:00,3,366,5212,1,https://osu.ppy.sh/beatmaps/3460359
1593143,6.83,3253933,fruits,ranked,341,10674528,A TALE OF AN IMMORTAL HERO,9.7,9.7,205,False,921,962,1,4.2,,5,323,True,2022-04-08T19:20:41+00:00,2,127,1792,1,https://osu.ppy.sh/beatmaps/3253933
1732016,8.27,3540250,taiko,ranked,147,14102976,Hell Oni+,9,10,200,False,1350,0,0,2,,5,132,True,2022-04-08T00:29:19+00:00,1,112,1342,1,https://osu.ppy.sh/beatmaps/3540250
1732016,3.01,3540251,taiko,ranked,147,14102976,Futsuu,4,10,200,False,441,0,0,2,,7,132,True,2022-04-08T00:29:19+00:00,1,183,623,1,https://osu.ppy.sh/beatmaps/3540251
1732016,7.78,3540252,taiko,ranked,147,14102976,Inner Oni+,8,10,200,False,1220,0,0,2,,5.5,132,True,2022-04-08T00:29:20+00:00,1,146,1180,1,https://osu.ppy.sh/beatmaps/3540252
1732016,5.87,3540253,taiko,ranked,147,14102976,Inner Oni,7,10,200,False,1049,0,0,2,,6,132,True,2022-04-08T00:29:20+00:00,1,225,1261,1,https://osu.ppy.sh/beatmaps/3540253
1732016,1.95,3540254,taiko,ranked,147,14102976,Kantan,3,10,200,False,240,0,0,2,,8,132,True,2022-04-08T00:29:21+00:00,1,157,412,1,https://osu.ppy.sh/beatmaps/3540254
1732016,4.35,3540255,taiko,ranked,147,14102976,Muzukashii,5,10,200,False,646,0,0,2,,6,132,True,2022-04-08T00:29:21+00:00,1,281,1081,1,https://osu.ppy.sh/beatmaps/3540255
1732016,4.95,3540256,taiko,ranked,147,14102976,Oni,6,10,200,False,855,0,0,2,,5.5,132,True,2022-04-08T00:29:22+00:00,1,253,886,1,https://osu.ppy.sh/beatmaps/3540256
1732016,1.4,3550309,taiko,ranked,129,13681283,HEAVENLY's Shokyuu,2,10,400,False,141,0,0,2,,9,109,True,2022-04-08T00:29:22+00:00,1,177,387,1,https://osu.ppy.sh/beatmaps/3550309
1732016,7.35,3550310,taiko,ranked,147,14102976,Hell Oni,8,10,200,False,1230,0,0,2,,5.5,132,True,2022-04-08T00:29:23+00:00,1,57,742,1,https://osu.ppy.sh/beatmaps/3550310
1723685,4.27,3522738,osu,ranked,87,11681430,Expert,8.5,9,128,False,143,157,0,4,,5,87,True,2022-04-08T19:39:54+00:00,0,31304,140959,1,https://osu.ppy.sh/beatmaps/3522738
1723685,1.88,3522802,osu,ranked,87,11681430,Normal,4,5.5,128,False,52,97,0,3.3,,3,87,True,2022-04-08T19:39:54+00:00,0,14668,34660,1,https://osu.ppy.sh/beatmaps/3522802
1723685,2.74,3522973,osu,ranked,87,11681430,Hard,6,7.5,128,False,85,108,0,3.5,,4,87,True,2022-04-08T19:39:55+00:00,0,29447,77959,1,https://osu.ppy.sh/beatmaps/3522973
1723685,3.57,3523050,osu,ranked,87,11681430,Insane,8,8.5,128,False,147,120,0,3.8,,5,87,True,2022-04-08T19:39:55+00:00,0,32390,152533,1,https://osu.ppy.sh/beatmaps/3523050
1737497,3.58,3551293,osu,ranked,87,7777875,Love is War,7,8,128,False,170,93,0,4,,6,87,True,2022-04-09T11:44:21+00:00,0,7569,39538,1,https://osu.ppy.sh/beatmaps/3551293
1737497,1.88,3551294,osu,ranked,87,7777875,Normal,4,5,128,False,91,73,0,3,,3,86,True,2022-04-09T11:44:21+00:00,0,4346,11368,1,https://osu.ppy.sh/beatmaps/3551294
1737497,2.61,3551295,osu,ranked,87,4468239,ohm's Hard,6,7,128,False,81,104,0,3.5,,5,87,True,2022-04-09T11:44:22+00:00,0,3714,15526,1,https://osu.ppy.sh/beatmaps/3551295
1715971,1.63,3506350,taiko,ranked,47,21076274,Futsuu,3,9,82.5,False,78,0,1,2,,9,47,True,2022-04-08T11:03:48+00:00,1,502,1027,1,https://osu.ppy.sh/beatmaps/3506350
1715971,1.14,3506351,taiko,ranked,47,21076274,Kantan,2,9,82.5,False,53,0,1,2,,9.5,47,True,2022-04-08T11:03:49+00:00,1,723,1063,1,https://osu.ppy.sh/beatmaps/3506351
1715971,1.99,3506352,taiko,ranked,47,21076274,Muzukashii,4,9,82.5,False,109,0,1,2,,8.5,47,True,2022-04-08T11:03:49+00:00,1,1148,2746,1,https://osu.ppy.sh/beatmaps/3506352
1683802,4.8,3440472,mania,ranked,172,13981991,[4K] Distress Signal,6.5,5,174,False,1314,768,0,4,,8,166,True,2022-04-08T12:49:35+00:00,3,1269,4582,1,https://osu.ppy.sh/beatmaps/3440472
1683802,3.3,3440473,mania,ranked,172,13981991,[4K] Hard,7.5,5,174,False,1037,449,0,4,,7.5,166,True,2022-04-08T12:49:36+00:00,3,2942,8902,1,https://osu.ppy.sh/beatmaps/3440473
1683802,4.06,3440474,mania,ranked,172,13981991,[4K] Insane,7,5,174,False,1178,635,0,4,,8,166,True,2022-04-08T12:49:36+00:00,3,1596,5779,1,https://osu.ppy.sh/beatmaps/3440474
1683802,2.23,3440475,mania,ranked,172,13981991,[4K] Normal,6.8,5,174,False,718,212,0,4,,6.8,166,True,2022-04-08T12:49:37+00:00,3,2920,6589,1,https://osu.ppy.sh/beatmaps/3440475
1479296,1.29,3034823,mania,ranked,85,14438535,[4K] Easy,7,5,220,False,222,56,0,4,,6.5,84,True,2022-04-08T12:14:05+00:00,3,1167,3106,1,https://osu.ppy.sh/beatmaps/3034823
1479296,2.4,3260066,mania,ranked,85,15275662,[4K] deta's Normal,7.5,5,220,False,542,50,0,4,,7,85,True,2022-04-08T12:14:05+00:00,3,1482,2692,1,https://osu.ppy.sh/beatmaps/3260066
1479296,3.36,3306367,mania,ranked,85,14438535,[4K] Slimetastic,8,5,220,False,623,191,0,4,,8,85,True,2022-04-08T12:14:06+00:00,3,1943,4915,1,https://osu.ppy.sh/beatmaps/3306367
1479296,2.78,3361288,mania,ranked,85,13952802,[4K] axel's Hard,8,5,220,False,626,96,0,4,,7.5,85,True,2022-04-08T12:14:06+00:00,3,1390,2971,1,https://osu.ppy.sh/beatmaps/3361288
1486498,5.29,3047975,osu,ranked,89,8617799,Umbra,9,9.4,130,False,108,195,0,4,,5,88,True,2022-04-08T10:54:53+00:00,0,1957,6895,1,https://osu.ppy.sh/beatmaps/3047975
